id,number_of_reviews,last_review,reviews_per_month,review_rate_number
1422189,35,6/30/2019,0.38,3
1422741,28,9/25/2018,0.31,4
1423293,0,,,2
1423846,54,6/24/2019,0.88,2
1424398,115,6/25/2019,1.75,3
1424950,6,6/24/2019,0.13,4
1425502,1,8/31/2014,0.02,1
1426055,204,6/30/2019,2.31,4
1426607,1,9/01/2016,0.03,4
1427159,89,6/23/2019,0.97,1
1427712,130,6/02/2019,1.42,2
1428264,15,6/08/2019,0.25,1
1428816,52,5/13/2019,0.6,1
1429369,58,12/29/2017,0.63,3
1429921,208,6/11/2019,2.32,3
1430473,3,6/20/2017,0.03,1
1431025,7,4/21/2013,0.08,5
1431578,1,3/18/2017,0.04,2
1432130,2,4/10/2018,0.06,4
1432682,122,7/02/2019,1.37,5
1433235,63,6/18/2019,0.72,2
1433787,26,10/31/2014,0.28,1
1434339,1,5/04/2022,0.01,5
1434892,14,6/19/2019,0.16,5
1435444,107,6/25/2019,2.38,2
1435996,3,7/30/2017,0.05,4
1436548,107,5/18/2019,1.17,4
1437101,29,6/25/2019,1.57,5
1437653,69,6/21/2019,0.76,3
1438205,232,7/06/2019,2.52,4
1438758,0,,,
1439310,24,8/10/2018,0.26,
1439862,0,,,
1440415,5,8/03/2016,0.06,4
1440967,10,4/21/2019,0.23,1
1441519,36,11/12/2018,0.47,2
1442071,94,6/19/2019,1.1,2
1442624,1,5/06/2013,0.01,1
1443176,63,8/03/2018,0.71,5
1443728,5,9/11/2013,0.06,3
1444281,238,7/02/2019,2.6,5
1444833,101,10/31/2015,1.1,2
1445385,21,6/24/2019,0.23,4
1445938,72,7/31/2018,0.82,4
1446490,40,6/23/2019,0.68,3
1447042,103,8/01/2017,1.13,5
1447594,66,5/01/2019,0.72,2
1448147,35,6/27/2019,0.4,1
1448699,121,7/01/2019,1.33,5
1449251,15,8/29/2018,0.19,4
1449804,13,9/05/2016,0.18,1
1450356,129,5/11/2019,1.42,1
1450908,157,8/11/2016,1.71,4
1451461,8,11/26/2016,0.11,3
1452013,5,9/09/2014,0.06,2
1452565,46,6/23/2019,0.52,2
1453117,37,2/16/2019,0.41,1
1453670,14,6/25/2019,0.16,4
1454222,37,4/15/2018,0.45,1
1454774,1,8/30/2016,0.03,1
1455327,209,7/04/2019,2.38,1
1455879,4,9/12/2018,0.07,4
1456431,17,4/01/2019,0.19,5
1456984,0,,,2
1457536,0,,,4
1458088,54,6/11/2019,0.66,5
1458640,43,6/22/2019,0.49,1
1459193,7,4/18/2017,0.08,2
1459745,75,6/05/2019,0.93,5
1460297,88,6/07/2019,0.99,3
1460850,73,6/30/2019,0.84,3
1461402,89,7/01/2019,1.06,4
1461954,23,4/23/2019,0.26,4
1462507,11,6/23/2019,0.16,5
1463059,84,2/16/2019,1.12,2
1463611,54,6/10/2019,0.61,1
1464163,17,5/20/2015,0.19,1
1464716,1,3/24/2014,0.02,3
1465268,73,6/19/2019,0.89,5
1465820,36,5/01/2019,0.47,4
1466373,98,5/31/2019,1.07,5
1466925,63,5/18/2019,0.89,3
1467477,2,9/21/2017,0.09,4
1468030,18,10/10/2018,0.2,1
1468582,24,12/04/2013,0.28,5
1469134,1,5/13/2018,0.07,5
1469686,2,1/02/2018,0.05,2
1470239,23,11/08/2016,0.25,3
1470791,93,7/07/2019,1.12,3
1471343,0,,,4
1471896,0,,,3
1472448,152,6/23/2019,1.69,5
1473000,119,6/30/2019,1.39,1
1473553,9,4/02/2018,0.1,
1474105,44,6/26/2019,0.49,
1474657,158,1/02/2019,1.77,
1475209,12,3/26/2016,0.14,
1475762,51,5/04/2019,0.57,
1476314,0,,,
1476866,11,6/09/2019,0.13,
1477419,236,6/18/2019,2.74,
1477971,16,9/01/2018,0.18,
1478523,123,2/28/2019,1.42,
1479076,14,8/19/2015,0.22,1
1479628,65,12/30/2018,0.73,4
1480180,50,6/03/2019,0.56,3
1480732,33,6/10/2019,0.39,1
1481285,30,1/01/2019,0.35,5
1481837,13,1/31/2019,0.15,4
1482389,18,6/07/2019,0.2,5
1482942,1,4/21/2013,0.01,5
1483494,216,5/14/2019,2.44,5
1484046,98,5/01/2019,1.09,5
1484599,61,6/02/2019,0.86,5
1485151,13,4/23/2019,0.34,4
1485703,136,7/01/2019,1.52,4
1486255,39,6/09/2019,0.47,2
1486808,65,7/01/2019,0.73,4
1487360,62,1/02/2019,0.71,2
1487912,47,6/30/2019,0.57,3
1488465,42,6/20/2019,0.48,4
1489017,207,6/16/2019,2.29,5
1489569,72,7/03/2019,0.81,3
1490122,22,5/02/2019,0.25,1
1490674,25,3/31/2019,0.28,5
1491226,215,6/30/2019,2.42,1
1491778,26,6/24/2017,0.73,4
1492331,18,1/02/2018,0.21,1
1492883,18,12/31/2018,0.21,3
1493435,320,7/07/2019,3.6,2
1493988,160,7/02/2019,1.8,1
1494540,78,2/08/2019,1.22,4
1495092,64,8/03/2018,0.72,1
1495645,219,6/19/2019,2.44,3
1496197,66,12/10/2017,0.94,2
1496749,25,12/22/2018,0.29,1
1497301,102,6/28/2019,1.15,4
1497854,32,6/23/2019,0.47,4
1498406,15,4/22/2019,0.18,3
1498958,1,11/16/2015,0.02,1
1499511,12,6/30/2019,0.14,1
1500063,19,6/11/2019,0.27,4
1500615,297,6/24/2019,3.37,5
1501168,12,7/07/2019,0.13,5
1501720,9,1/02/2017,0.11,2
1502272,9,5/14/2016,0.1,5
1502824,46,5/25/2019,0.62,4
1503377,42,6/24/2019,0.47,4
1503929,118,7/01/2019,2.11,3
1504481,53,5/03/2019,0.6,3
1505034,15,6/24/2019,0.21,2
1505586,64,5/11/2019,0.72,4
1506138,51,4/27/2019,0.58,2
1506691,79,4/29/2019,0.88,1
1507243,202,6/19/2019,2.29,3
1507795,23,12/31/2018,0.63,3
1508347,62,6/01/2019,0.76,
1508900,36,8/23/2015,0.45,
1509452,16,6/16/2019,0.19,
1510004,24,9/21/2017,0.27,
1510557,77,7/01/2019,0.88,
1511109,110,5/26/2019,1.27,4
1511661,56,7/16/2018,0.64,5
1512214,7,3/02/2022,0.08,3
1512766,0,,,2
1513318,19,7/13/2016,0.22,1
1513870,7,5/31/2015,0.09,2
1514423,53,10/28/2014,0.6,1
1514975,265,6/24/2019,2.99,1
1515527,0,,,1
1516080,8,1/02/2018,0.1,2
1516632,46,6/19/2018,0.52,1
1517184,6,11/04/2018,0.08,1
1517737,75,7/01/2019,0.86,2
1518289,11,6/23/2019,0.13,3
1518841,5,6/29/2019,1.47,4
1519393,132,6/23/2019,1.49,3
1519946,41,6/07/2019,0.47,2
1520498,34,4/07/2019,0.39,2
1521050,34,6/09/2014,0.39,3
1521603,27,3/01/2019,0.31,2
1522155,30,4/13/2019,0.34,4
1522707,214,6/02/2019,2.45,4
1523260,12,4/15/2018,0.14,4
1523812,6,7/30/2018,0.09,5
1524364,0,,,3
1524916,156,7/04/2019,1.8,1
1525469,30,12/29/2018,0.74,1
1526021,1,9/04/2014,0.02,3
1526573,3,4/24/2019,0.09,5
1527126,272,6/27/2019,3.18,4
1527678,63,1/01/2019,0.82,1
1528230,58,7/01/2019,0.66,5
1528783,5,10/12/2015,0.1,1
1529335,63,6/30/2019,0.71,1
1529887,268,7/02/2019,3.04,2
1530439,80,5/26/2019,0.92,1
1530992,22,4/14/2017,0.25,3
1531544,13,6/17/2019,0.15,1
1532096,23,4/30/2019,0.67,5
1532649,3,12/04/2018,0.08,2
1533201,10,10/24/2018,0.12,3
1533753,14,4/04/2019,0.16,4
1534306,20,6/06/2019,0.28,1
1534858,2,5/15/2015,0.02,4
1535410,47,7/03/2019,1.22,1
1535962,6,1/01/2019,0.19,4
1536515,93,6/07/2019,1.06,3
1537067,116,1/03/2016,1.32,5
1537619,15,9/04/2018,0.17,2
1538172,70,6/03/2019,0.8,5
1538724,4,3/04/2019,0.41,3
1539276,128,6/11/2019,1.46,2
1539829,59,11/09/2018,0.69,4
1540381,8,9/30/2015,0.11,2
1540933,106,6/24/2019,1.22,4
1541485,15,6/26/2019,0.57,5
1542038,133,5/05/2019,1.51,1
1542590,27,5/25/2019,0.31,5
1543142,61,1/02/2018,0.7,5
1543695,2,10/08/2018,0.02,4
1544247,16,1/01/2017,0.18,3
1544799,0,,,4
1545352,38,5/16/2019,0.44,5
1545904,25,6/22/2013,0.28,2
1546456,93,11/17/2015,1.05,2
1547008,6,9/05/2017,0.07,3
1547561,30,12/04/2016,0.34,4
1548113,17,7/05/2019,0.46,4
1548665,67,5/16/2019,0.77,4
1549218,53,6/30/2017,0.68,4
1549770,32,10/11/2016,0.37,1
1550322,131,6/23/2019,1.84,2
1550875,19,5/21/2019,0.22,4
1551427,0,,,3
1551979,74,5/28/2019,0.84,5
1552531,165,7/03/2019,1.88,3
1553084,16,1/02/2019,0.18,
1553636,269,6/05/2019,3.09,
1554188,243,6/24/2019,2.75,
1554741,59,7/01/2019,0.94,4
1555293,134,6/22/2019,1.53,1
1555845,81,7/03/2019,0.93,2
1556398,7,10/22/2016,0.08,3
1556950,112,5/26/2019,1.28,3
1557502,0,,,2
1558054,92,6/09/2019,1.05,2
1558607,23,2/14/2019,0.26,2
1559159,67,5/28/2019,0.76,2
1559711,8,9/18/2016,0.1,1
1560264,244,7/01/2019,2.81,5
1560816,62,5/17/2019,0.7,4
1561368,125,7/02/2019,1.47,1
1561921,58,6/01/2019,0.67,1
1562473,9,9/03/2018,0.1,4
1563025,137,6/13/2019,1.57,1
1563577,16,5/09/2019,0.24,1
1564130,36,9/26/2018,0.57,5
1564682,54,3/24/2019,0.65,5
1565234,1,5/31/2016,0.03,2
1565787,39,3/13/2019,0.47,4
1566339,145,6/22/2019,1.76,5
1566891,28,6/25/2019,0.33,1
1567444,206,6/30/2019,2.4,1
1567996,4,5/04/2019,0.22,5
1568548,37,10/30/2016,0.52,4
1569100,27,8/11/2017,0.31,2
1569653,18,5/21/2016,0.21,2
1570205,134,4/02/2019,1.54,2
1570757,197,6/20/2019,2.25,4
1571310,5,5/21/2015,0.09,3
1571862,5,10/06/2015,0.06,1
1572414,8,1/02/2018,0.09,5
1572967,62,5/11/2019,0.71,4
1573519,13,1/31/2017,0.15,4
1574071,8,8/22/2014,0.09,5
1574623,50,6/30/2019,0.87,3
1575176,69,9/28/2016,0.79,1
1575728,41,5/20/2019,0.47,5
1576280,89,6/28/2019,1.04,3
1576833,40,6/17/2019,0.46,3
1577385,106,6/07/2019,1.22,1
1577937,33,11/25/2018,0.39,3
1578490,2,10/03/2017,0.09,2
1579042,19,12/24/2016,0.22,3
1579594,100,6/14/2019,1.14,2
1580146,16,9/25/2018,0.19,1
1580699,64,6/09/2019,0.76,4
1581251,17,4/27/2019,0.31,2
1581803,7,10/11/2016,0.08,3
1582356,15,12/31/2018,0.17,5
1582908,4,10/07/2015,0.07,4
1583460,87,6/16/2019,1,4
1584013,10,5/19/2018,0.14,3
1584565,0,,,1
1585117,289,6/24/2019,3.3,2
1585669,10,8/22/2018,0.11,4
1586222,39,5/16/2019,0.45,5
1586774,7,4/17/2017,0.1,5
1587326,23,3/27/2018,0.27,2
1587879,22,6/10/2019,0.27,2
1588431,1,8/21/2014,0.02,3
1588983,5,1/09/2016,0.06,5
1589536,30,5/24/2019,0.37,3
1590088,,9/30/2018,0.64,5
1590640,155,6/07/2019,1.78,5
1591192,95,6/28/2019,1.09,4
1591745,118,6/16/2019,1.35,3
1592297,82,12/15/2018,0.96,3
1592849,105,6/09/2019,1.21,5
1593402,73,6/07/2019,0.84,1
1593954,28,5/12/2019,0.32,2
1594506,0,,,5
1595059,3,8/16/2015,0.06,3
1595611,120,7/01/2019,1.4,2
1596163,339,6/23/2019,3.88,1
1596715,7,6/23/2018,0.09,1
1597268,13,4/29/2019,0.15,5
1597820,6,11/01/2013,0.07,4
1598372,3,12/31/2014,0.03,3
1598925,11,8/16/2018,0.18,4
1599477,67,7/02/2019,1.33,4
1600029,123,7/02/2019,1.47,1
1600582,109,9/19/2018,1.25,
1601134,23,10/04/2015,0.27,
1601686,269,6/29/2019,3.15,
1602238,7,8/29/2016,0.08,
1602791,36,6/23/2019,1.76,
1603343,178,7/01/2019,2.06,
1603895,132,6/10/2019,1.51,3
1604448,12,5/28/2019,0.15,3
1605000,23,1/01/2019,0.27,3
1605552,47,6/08/2019,0.55,1
1606105,8,3/28/2019,0.11,5
1606657,17,5/12/2016,0.2,5
1607209,4,3/24/2018,0.06,4
1607761,19,12/16/2018,0.22,5
1608314,2,5/05/2022,0.02,5
1608866,35,1/01/2018,0.54,4
1609418,108,7/02/2019,1.25,2
1609971,182,7/01/2019,2.15,4
1610523,31,6/11/2019,0.41,5
1611075,454,6/18/2019,5.27,4
1611628,199,7/05/2019,2.3,3
1612180,0,,,4
1612732,230,7/01/2019,2.65,1
1613284,101,6/24/2019,1.19,5
1613837,8,12/22/2015,0.13,3
1614389,154,12/12/2018,1.87,5
1614941,69,5/26/2019,0.81,1
1615494,3,6/19/2018,0.05,1
1616046,3,9/01/2013,0.04,4
1616598,12,4/26/2019,0.16,4
1617151,13,8/22/2014,0.15,3
1617703,10,5/23/2016,0.17,2
1618255,5,1/04/2019,0.06,1
1618807,144,6/17/2019,1.68,1
1619360,10,2/19/2017,0.12,3
1619912,0,,,1
1620464,17,7/27/2015,0.2,1
1621017,57,5/05/2019,0.67,3
1621569,70,3/09/2019,0.83,1
1622121,62,1/10/2019,0.74,1
1622674,17,10/11/2018,0.2,5
1623226,439,7/05/2019,5.12,4
1623778,48,1/06/2019,0.56,5
1624330,134,6/29/2019,1.56,2
1624883,2,5/20/2014,0.03,1
1625435,16,11/04/2017,0.19,3
1625987,31,7/03/2019,1.14,4
1626540,36,1/19/2019,0.42,4
1627092,1,4/04/2022,0.01,2
1627644,338,7/07/2019,3.9,5
1628197,117,12/11/2017,1.41,5
1628749,261,6/22/2019,3.24,4
1629301,32,1/31/2017,0.37,3
1629853,112,6/30/2019,1.3,4
1630406,22,5/20/2019,0.26,2
1630958,319,7/02/2019,3.78,5
1631510,69,6/20/2019,0.85,2
1632063,10,9/12/2018,0.12,1
1632615,24,2/20/2019,0.39,3
1633167,3,8/12/2017,0.05,4
1633720,17,6/30/2014,0.2,4
1634272,13,8/21/2016,0.15,1
1634824,58,5/27/2019,0.67,3
1635376,62,6/23/2019,0.74,3
1635929,203,6/27/2019,2.85,1
1636481,33,6/30/2019,0.39,4
1637033,47,3/09/2019,0.66,3
1637586,0,,,1
1638138,30,3/02/2018,0.35,1
1638690,2,3/29/2017,0.05,2
1639243,121,6/17/2019,1.6,1
1639795,27,5/17/2019,0.45,5
1640347,24,10/09/2016,0.3,4
1640899,22,5/11/2019,0.26,3
1641452,162,6/16/2019,1.92,5
1642004,66,5/19/2019,0.76,4
1642556,0,,,4
1643109,63,7/07/2019,0.76,2
1643661,219,6/14/2019,2.63,3
1644213,2,3/31/2013,0.03,4
1644766,12,7/01/2019,0.27,1
1645318,35,5/30/2017,0.41,4
1645870,124,6/10/2019,1.46,5
1646422,2,7/23/2018,0.17,5
1646975,63,7/06/2019,1.27,3
1647527,162,6/21/2019,1.88,3
1648079,103,6/15/2019,1.25,4
1648632,0,,,4
1649184,185,6/07/2019,2.15,2
1649736,219,6/15/2019,2.54,4
1650289,280,6/23/2019,3.51,1
1650841,61,5/07/2017,0.71,2
1651393,184,6/10/2019,2.14,2
1651945,116,7/07/2019,1.37,5
1652498,11,10/22/2018,0.24,3
1653050,9,2/23/2019,0.1,1
1653602,4,7/14/2013,0.05,3
1654155,15,6/03/2019,0.29,4
1654707,22,5/26/2019,0.28,2
1655259,18,7/01/2017,0.21,4
1655812,56,7/04/2019,0.65,1
1656364,2,9/03/2014,0.03,4
1656916,57,6/30/2019,0.7,5
1657468,13,11/16/2018,0.17,3
1658021,1,1/02/2022,0.01,2
1658573,37,6/23/2019,0.49,5
1659125,451,6/30/2019,5.26,1
1659678,24,4/30/2019,0.29,3
1660230,19,3/22/2019,0.32,2
1660782,190,6/06/2019,2.21,4
1661335,46,5/27/2019,0.54,1
1661887,169,6/23/2019,2.08,2
1662439,165,6/18/2019,1.92,5
1662991,2,6/23/2016,0.02,4
1663544,1,5/26/2018,0.07,1
1664096,3,9/20/2015,0.04,4
1664648,15,5/09/2016,0.18,3
1665201,60,1/01/2019,0.7,2
1665753,320,6/22/2019,3.85,1
1666305,182,6/11/2019,2.2,4
1666858,1,3/01/2022,0.01,1
1667410,134,7/07/2019,1.56,4
1667962,10,5/26/2019,0.17,1
1668514,0,,,1
1669067,60,6/02/2019,0.78,3
1669619,5,5/12/2019,0.06,4
1670171,9,8/04/2016,0.1,2
1670724,1,1/04/2013,0.01,5
1671276,33,5/22/2019,0.39,4
1671828,10,12/03/2014,0.14,5
1672381,3,8/15/2015,0.04,2
1672933,10,5/15/2019,0.13,3
1673485,62,7/02/2019,0.73,3
1674037,266,7/04/2019,3.17,5
1674590,251,7/07/2019,2.92,4
1675142,3,4/28/2016,0.04,3
1675694,8,12/25/2012,0.09,2
1676247,5,12/31/2012,0.06,5
1676799,160,6/21/2019,1.92,5
1677351,5,5/17/2019,0.1,1
1677904,183,6/14/2019,2.19,1
1678456,19,12/30/2018,0.23,3
1679008,141,6/24/2019,1.66,2
1679560,42,5/27/2019,0.49,3
1680113,119,7/01/2019,1.41,1
1680665,20,6/23/2019,0.24,1
1681217,5,6/28/2015,0.06,2
1681770,16,7/04/2018,0.62,4
1682322,0,,,2
1682874,24,9/10/2018,0.29,3
1683427,26,6/15/2019,0.32,1
1683979,3,9/14/2018,0.04,1
1684531,0,,,2
1685083,5,4/30/2019,0.07,4
1685636,2,6/28/2014,0.03,3
1686188,194,7/04/2019,2.42,2
1686740,88,6/28/2019,1.03,1
1687293,2,10/18/2018,0.1,2
1687845,304,6/19/2019,3.7,2
1688397,11,7/08/2014,0.13,3
1688950,19,10/15/2018,0.23,3
1689502,23,6/05/2019,0.27,2
1690054,103,6/30/2019,1.25,5
1690606,82,6/21/2019,0.98,4
1691159,92,6/08/2019,1.09,1
1691711,66,7/03/2019,0.77,1
1692263,18,10/08/2018,0.35,3
1692816,153,6/24/2019,2.03,2
1693368,6,6/12/2015,0.09,2
1693920,43,6/29/2019,0.52,3
1694473,36,7/02/2019,0.5,2
1695025,19,6/20/2019,0.27,3
1695577,160,6/11/2019,2.31,1
1696129,74,5/15/2019,0.87,1
1696682,47,4/28/2019,0.58,2
1697234,43,9/14/2018,0.51,3
1697786,102,6/13/2019,1.19,5
1698339,18,1/20/2019,0.21,1
1698891,33,4/07/2019,0.44,2
1699443,60,6/09/2019,0.72,3
1699996,22,6/23/2019,1.61,2
1700548,107,6/21/2019,1.25,1
1701100,0,,,2
1701652,87,7/04/2019,1.02,2
1702205,16,8/07/2018,0.2,1
1702757,2,8/07/2015,0.02,2
1703309,19,5/20/2019,0.24,5
1703862,474,5/25/2019,5.53,5
1704414,5,5/16/2016,0.06,2
1704966,63,5/19/2019,0.75,1
1705519,0,,,3
1706071,28,6/01/2019,0.4,3
1706623,0,,,5
1707175,5,5/25/2015,0.09,4
1707728,16,2/12/2019,0.2,1
1708280,6,9/30/2018,0.32,5
1708832,25,6/10/2019,0.3,2
1709385,15,8/10/2017,0.31,3
1709937,45,6/08/2019,0.62,1
1710489,215,6/16/2019,2.55,1
1711042,33,6/22/2019,0.51,4
1711594,46,1/02/2017,0.54,2
1712146,25,6/01/2019,0.3,5
1712698,23,10/08/2018,0.27,2
1713251,57,7/02/2019,0.67,5
1713803,80,5/26/2019,1.01,2
1714355,22,5/10/2019,0.26,1
1714908,40,4/22/2016,0.54,5
1715460,85,6/23/2019,1.02,2
1716012,1,7/11/2012,0.01,4
1716565,29,12/05/2016,0.36,5
1717117,1,9/05/2012,0.01,3
1717669,23,2/15/2017,0.27,5
1718221,42,5/31/2019,0.5,4
1718774,195,6/25/2019,2.83,4
1719326,158,5/05/2019,1.91,2
1719878,1,12/28/2016,0.03,5
1720431,115,6/07/2019,1.4,5
1720983,42,5/28/2019,0.49,3
1721535,3,8/17/2015,0.04,2
1722088,32,6/10/2019,0.4,1
1722640,6,4/15/2018,0.09,5
1723192,214,7/06/2019,2.53,2
1723744,11,5/06/2019,0.13,2
1724297,221,6/23/2019,2.6,1
1724849,123,6/02/2019,1.47,4
1725401,132,6/16/2019,1.56,2
1725954,41,2/23/2019,0.65,3
1726506,104,6/06/2019,1.32,1
1727058,18,5/27/2019,0.22,1
1727611,143,6/30/2019,4.14,2
1728163,4,10/03/2016,0.05,4
1728715,25,4/15/2014,0.3,3
1729267,4,8/22/2017,0.05,2
1729820,198,6/15/2019,2.33,5
1730372,6,9/14/2012,0.07,1
1730924,10,5/21/2019,0.48,4
1731477,30,4/08/2019,0.36,5
1732029,4,9/21/2015,0.08,5
1732581,201,7/01/2019,2.42,3
1733134,51,6/30/2019,0.61,2
1733686,63,5/26/2019,0.75,4
1734238,28,8/05/2018,0.59,1
1734790,55,6/01/2017,0.66,2
1735343,1,11/13/2018,0.13,2
1735895,23,7/01/2016,0.27,4
1736447,61,3/09/2019,0.72,5
1737000,5,6/20/2013,0.06,5
1737552,67,6/25/2019,0.8,5
1738104,110,4/02/2019,1.3,4
1738657,160,6/18/2019,1.95,4
1739209,102,6/25/2019,1.23,1
1739761,5,5/08/2017,0.08,1
1740313,1,3/31/2015,0.02,4
1740866,34,6/30/2019,0.41,1
1741418,6,10/31/2015,0.07,1
1741970,61,7/06/2019,0.81,2
1742523,11,6/21/2019,0.13,4
1743075,1,8/10/2012,0.01,5
1743627,46,5/05/2019,0.6,5
1744180,132,6/05/2019,1.75,4
1744732,62,4/27/2014,0.73,4
1745284,8,8/24/2018,0.17,3
1745836,16,4/17/2017,0.27,2
1746389,19,7/15/2016,0.23,1
1746941,17,1/01/2017,0.2,1
1747493,12,11/18/2016,0.14,5
1748046,321,6/15/2019,3.93,1
1748598,160,6/12/2019,1.89,2
1749150,142,6/03/2019,1.68,4
1749703,5,10/11/2015,0.06,3
1750255,61,6/30/2019,0.73,1
1750807,0,,,4
1751359,5,10/21/2018,0.08,2
1751912,36,1/25/2017,0.44,3
1752464,109,6/14/2019,1.51,1
1753016,28,3/31/2019,0.38,2
1753569,14,5/20/2019,0.16,2
1754121,250,6/26/2019,2.99,5
1754673,12,5/28/2018,0.25,5
1755226,20,12/30/2018,0.24,5
1755778,27,5/13/2019,0.36,3
1756330,73,6/27/2019,0.89,4
1756882,2,12/29/2015,0.05,5
1757435,38,5/06/2019,0.45,1
1757987,5,10/18/2014,0.07,5
1758539,0,,,4
1759092,31,8/10/2018,0.5,2
1759644,17,12/07/2015,0.21,2
1760196,35,5/27/2019,0.42,1
1760749,63,4/18/2019,0.77,3
1761301,149,6/29/2019,1.78,1
1761853,107,6/05/2018,1.29,2
1762405,7,12/31/2015,0.08,2
1762958,48,6/23/2019,0.58,3
1763510,54,6/19/2019,0.65,2
1764062,17,10/18/2015,0.2,5
1764615,103,6/08/2019,1.62,1
1765167,243,6/24/2019,2.95,4
1765719,0,,,1
1766272,93,6/18/2019,1.17,3
1766824,54,7/01/2019,0.74,4
1767376,2,10/31/2015,0.03,5
1767928,88,5/22/2019,1.05,2
1768481,15,7/29/2017,0.18,5
1769033,25,11/21/2017,0.3,3
1769585,0,,,5
1770138,11,4/28/2019,0.13,1
1770690,17,5/30/2019,0.26,2
1771242,5,8/31/2014,0.06,3
1771795,0,,,4
1772347,28,9/13/2018,0.34,1
1772899,0,,,3
1773451,0,,,3
1774004,8,8/21/2018,0.11,2
1774556,15,4/27/2019,0.18,5
1775108,2,10/22/2018,0.17,3
1775661,40,1/01/2019,0.57,4
1776213,57,5/06/2019,0.68,2
1776765,0,,,3
1777318,6,8/16/2018,0.07,1
1777870,57,5/24/2019,0.69,1
1778422,22,10/28/2015,0.27,2
1778974,6,9/04/2013,0.07,2
1779527,17,10/13/2015,0.2,1
1780079,14,10/28/2018,0.19,3
1780631,160,6/27/2019,1.9,5
1781184,85,6/23/2019,1.02,4
1781736,165,6/22/2019,1.99,5
1782288,13,4/22/2014,0.16,2
1782841,44,9/28/2015,0.53,1
1783393,51,5/02/2019,0.62,5
1783945,179,6/17/2019,2.2,5
1784497,206,6/15/2019,2.49,3
1785050,4,7/08/2018,0.05,5
1785602,2,6/23/2019,0.11,2
1786154,1,6/04/2018,0.08,1
1786707,2,4/03/2013,0.02,2
1787259,3,1/11/2016,0.04,3
1787811,19,9/23/2015,0.23,5
1788364,59,7/08/2019,0.82,2
1788916,1,1/05/2019,0.16,5
1789468,1,9/18/2012,0.01,2
1790020,254,6/23/2019,3.05,4
1790573,129,4/06/2019,1.56,4
1791125,11,3/08/2013,0.13,2
1791677,32,4/21/2019,0.68,1
1792230,8,8/21/2016,0.12,1
1792782,261,7/03/2019,3.16,5
1793334,3,9/23/2012,0.04,2
1793887,23,10/07/2018,0.33,2
1794439,108,6/03/2019,1.44,5
1794991,9,6/30/2019,0.11,1
1795543,248,6/24/2019,2.99,4
1796096,107,6/22/2019,1.29,1
1796648,41,9/25/2015,0.52,5
1797200,43,6/02/2019,0.52,2
1797753,39,12/08/2016,0.47,1
1798305,31,6/01/2017,0.37,5
1798857,6,5/13/2019,0.07,1
1799410,18,4/06/2019,0.26,5
1799962,29,4/30/2019,0.37,1
1800514,11,12/25/2013,0.13,2
1801066,161,7/01/2019,1.92,5
1801619,39,4/28/2019,0.47,3
1802171,0,,,1
1802723,2,8/25/2015,0.03,5
1803276,59,6/27/2019,0.77,1
1803828,323,6/20/2019,3.89,4
1804380,56,5/21/2019,0.96,4
1804933,3,12/31/2016,0.05,2
1805485,2,6/30/2018,0.04,3
1806037,2,8/15/2016,0.04,1
1806589,3,8/15/2018,0.05,1
1807142,1,11/01/2012,0.01,1
1807694,58,6/18/2019,0.7,1
1808246,10,10/24/2015,0.14,5
1808799,83,5/23/2019,1.01,2
1809351,12,6/03/2019,0.14,4
1809903,1,8/25/2012,0.01,2
1810456,10,7/06/2019,3.53,1
1811008,48,2/28/2019,0.59,4
1811560,5,7/03/2019,0.06,2
1812112,15,7/09/2018,0.18,3
1812665,347,7/04/2019,4.24,3
1813217,108,7/05/2019,1.31,1
1813769,163,6/19/2019,1.96,4
1814322,182,6/23/2019,2.3,1
1814874,37,6/02/2019,0.45,5
1815426,30,6/22/2019,0.4,1
1815979,3,5/15/2015,0.04,3
1816531,46,1/04/2018,0.56,4
1817083,211,7/04/2019,2.57,3
1817635,93,5/21/2019,1.12,1
1818188,10,5/07/2016,0.13,1
1818740,72,6/22/2019,1.02,4
1819292,59,1/28/2016,0.71,5
1819845,18,12/01/2018,0.24,1
1820397,6,7/11/2013,0.07,5
1820949,15,10/12/2015,0.18,3
1821502,78,6/07/2019,1.26,5
1822054,17,6/24/2018,0.21,2
1822606,15,8/03/2017,0.18,3
1823158,1,7/16/2015,0.02,5
1823711,69,5/25/2019,0.89,1
1824263,114,6/10/2019,1.38,3
1824815,161,6/15/2019,1.98,3
1825368,70,4/29/2019,0.88,2
1825920,0,,,4
1826472,46,6/14/2019,0.57,4
1827025,19,11/02/2018,0.24,2
1827577,162,6/24/2019,1.97,3
1828129,70,10/10/2018,0.85,2
1828681,11,8/31/2018,0.15,5
1829234,2,7/04/2019,0.05,2
1829786,39,1/18/2019,0.55,5
1830338,56,7/01/2019,0.67,5
1830891,1,9/18/2012,0.01,3
1831443,35,6/21/2019,0.42,2
1831995,32,9/14/2018,0.39,2
1832548,1,1/03/2018,0.05,1
1833100,12,12/20/2018,0.15,1
1833652,211,6/21/2019,2.54,4
1834204,48,6/11/2019,0.59,1
1834757,219,6/12/2019,2.63,5
1835309,218,6/23/2019,2.63,2
1835861,40,10/15/2017,0.5,1
1836414,37,6/08/2019,0.46,3
1836966,28,5/20/2017,0.34,2
1837518,66,6/17/2019,0.8,4
1838071,43,7/04/2019,0.67,3
